,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0,0.16530742384647323,0.22788301301457492,0.910395477586836,0.3770657309234916,0.06700276630333468,0.2797753831444041,0.2668239001378877,0.20439694989572132,0.8858417744802748,0.8732093986525599
1,-1.321327216554547,1.7632730728448414,1.5720854999231224,0.6910259066600073,2.827494539026834,1.095193186410691,1.8175658575038092,0.39935675295102624,3.713563827782723,-0.5084273583836699
2,2.367435896219188,-0.6495843938159918,0.16801473397236277,1.7767256418231478,2.1502552800380874,0.36282812631822103,1.2319208673744515,-0.1168175351502252,2.5168648474388977,1.7947217019913941
3,-0.36421288406198105,2.917997616239573,2.218487201597734,0.4696646694957246,1.700086534845957,0.22401002366031386,1.119374718922835,1.9819156061502228,0.4673041331739245,2.2543030948191785
4,1.1391840117305503,1.4978106146548522,-0.2147565249724237,1.2055645778987156,1.0324698594014878,2.321668048964666,1.1176513715853222,1.857460409595201,1.4685276108998266,1.7009007125830249
5,0.12008427127467203,1.2595455014920036,0.7782467549105943,2.4118453618627704,1.0938895159107889,0.019383028454167506,0.48760224928362506,-0.9204469347070251,0.749625833468323,-0.659859319260164
6,0.35206264820983857,1.43538384919481,1.751686771520216,0.911912927242398,1.439472427662507,2.576344415758481,0.770229574250785,2.2010149313321525,1.0654060471030085,2.1120873055249856
7,0.24510135184604598,1.1434767909892787,0.7173591893897364,-1.757662677607991,0.7347818974599696,0.8168799759125664,-0.2836701107454981,-0.2169070040401374,1.023143753908064,1.9275321228386852
8,1.2316171254469097,-1.0411212229004077,1.6055933493108066,0.7779836445423278,-0.6957906765171461,0.29684637317434825,0.757940481101694,0.9571782035832789,0.5162395702830012,1.7757121686853334
9,0.9839062024613393,0.38066800875678874,0.38400195177602237,1.1252215026619574,1.095234362836156,-0.5860621462015047,0.5449077853115885,1.9812822102035224,1.2550032617701308,1.5063805825316834
10,1.6808907255797365,1.2871493535937248,1.3571620070690589,1.6511723416768107,0.4256751643989918,-0.5348583517783895,2.675474728094186,1.286947078284074,0.12090367042959127,1.2353625126427914
11,0.3917685060729259,2.0444418854519166,1.293900143398448,0.029246521286914295,3.350968785764371,0.13820005249891987,1.1660838784680285,0.5002061855901194,1.4314498369158128,-0.17195768187216376
12,0.7957327975787115,-0.04313859281221355,0.9600000161013623,1.7043266469108964,2.451221839226795,0.45592390315640063,2.5374186566640526,1.712230426258437,1.579048872917885,-0.3440218852542605
13,1.2812338452772427,0.9875723496908541,1.4130053161314242,2.1628375492616065,-1.3586233244258286,0.6799873297565107,1.7283831237742198,-1.340323227188561,0.026212083532515806,0.21570644037168718
14,2.819965783984704,0.9736689697947765,0.798180800056723,0.6339201925447531,1.3787232069689181,2.025924367789216,-0.7351241856104496,0.9043348955683455,1.3089185132277186,0.10342293616834919
15,1.91124546654481,1.5377847604479244,2.876303206175425,-0.2493506205737478,1.5021399541545206,1.1789174380391512,0.731849379602242,0.4959518100868212,1.4234494087048901,0.3657664743443707
16,-0.25091566202780413,1.7627718611359469,1.6653391643533912,-1.1381668490524937,2.5626342939204476,0.699148570573337,0.713722209359898,0.2848995982544916,1.496884585823,0.37358240835457635
17,2.119452839208651,1.069724474305174,1.608400438062271,2.3395186796445464,1.4427995285684596,1.949763894270006,-1.725528225720323,0.7344378284284603,2.3851215436359263,2.7433519034716256
18,0.8898911597399923,-0.6249874157878843,1.75879281198424,1.6585930802938058,0.696351226402941,2.099490721130344,-1.2771609685982372,1.8177899267734783,0.47514805400663307,0.5522814474076276
19,0.6689860601547688,0.0793541532337757,0.5133869583059814,0.3868067815221782,-0.31952346300395473,0.10804390813997122,1.204722174739648,2.3959111421365153,1.000151544836259,0.6422205759574402
20,1.6493554877793761,0.3097843189598185,0.9868429235460687,0.08313126814750826,1.9209645021792818,0.7721612021286929,-0.437032105179499,1.8025516801328227,0.3483351334249014,1.3756589436008413
21,0.9406362689290463,-0.9799626032611296,-0.06369456942178264,1.646010029945351,0.6857683018796072,-0.9869197053078621,1.83718389354632,0.44769752333026713,0.588319608449387,-0.42391094362242543
22,0.625862716550627,-1.3712591102005787,0.5650273469462458,0.8908072069415449,0.8812200846193717,0.15287921324505915,0.965397107854474,0.9539051139898675,-0.24183561367456463,0.19600349797944025
23,1.195915074152608,0.44187859130289764,2.2595398178333266,0.2741298426198513,0.2815568456738289,1.9967856799632235,1.4508883486124413,0.14119257957017306,2.333390319535248,0.4647153616942551
24,1.8625716812559752,0.7992622954464417,1.4225521114849502,-0.3746728878108614,1.456901936370554,1.5248341925801965,1.111503620390459,1.0129468793847332,1.0376137719206542,0.4842692706140994
25,0.27233376015981436,1.496939174667847,0.5961960284796994,0.9365909098559546,1.9339411553619148,0.5453682398303582,0.1978419677406631,2.9534342860783713,0.5201191960588996,0.6711453307562802
