,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
0,0.23089957487610058,0.14414341166853384,0.6999135110656972,0.25519795653130306,0.8077804049883566,0.10850557974313024,0.3238632601775513,0.8792409021623984,0.4599486359689078,0.3678100067776572,0.14838119130310146,0.6175322377557998,0.8800577897054171,0.8374484538255671,0.2338164281503663,0.9805815704557989,0.7566823192575933,0.418889745288307,0.8073108416903626,0.0928574340875612,0.2712811188261324,0.0859927345416277,0.7519765933980309,0.5922941579930688,0.33083789797895635,0.8541950350280784,0.1480534518568728,0.45268326815684545,0.3895839721021065,0.9770476027627737,0.26473792600669743,0.8425829584148179,0.8854282839199573,0.30349336663087045,0.8912601579132302,0.49319325003487813,0.6756874038416042,0.9680956492056867,0.8094133974071182,0.41493749865273144,0.1878928452610279,0.8705959092308155,0.29336381700403136,0.13184482152684251,0.23642281597318038,0.5454334726746826,0.6615625714585667,0.042802826681607065,0.39833539759247527,0.1935366229678197
1,-3.4059449056595823,-4.2925245373115075,-2.3358373641304064,-1.1555360219390443,-3.322982889957932,-4.731283374543482,-4.061275966814549,-7.275478077881769,-3.4965251700462696,-4.11615084995282,-6.385171126223416,-3.157767056223406,-2.9521595260385096,-3.990054288556477,-2.55336282534253,-4.327520359483572,-1.9452274652260524,-0.5812691164112563,-4.072584409823448,-4.305737891567224,-2.1871195769530427,-3.1975881622322078,-2.950366855025029,-5.198420044437266,-4.212950513215062,-4.694187191678289,-7.795103152282167,-5.393716281584743,-3.3623379313989097,-5.339668197751884,-3.9643464647663356,-4.631522243573041,-3.905952481814762,-2.452699284851718,-0.6309011037437545,-5.5520396385375195,-6.280921868263006,-1.5100237305942232,-7.95346672623287,-3.6861456314567262,-5.24284793458955,-2.5265166359429627,-3.1045325400821944,-5.266759831174938,-2.4732932064723747,-1.3257786286741262,-6.267674667770458,-3.6764466933879354,-2.499720594542963,-3.452290952690398
2,-4.929177227668511,-5.817006972917066,-4.0701929884655055,-8.382505030862621,-7.918111716224248,-5.83186787556825,-11.022780363897658,-3.4220735756434433,-9.180143062795407,-6.430988045126644,-5.669292124397722,-10.106033719769549,-12.714499039234061,-7.6782142199984165,-9.151993671748798,-11.06116431093877,-6.553523228582723,-13.218501579785151,-9.142959841351793,-10.580980175194629,-7.6301537171485085,-10.995103632297555,-9.359504629677948,-9.136822270158211,-10.561363804635977,-5.699790117808997,-11.344984931163825,-9.003527997974723,-7.595475571284471,-8.424739233737458,-7.915013962637665,-8.21980668292494,-11.117218763106962,-8.353679544750548,-8.916309675556844,-7.351174498762277,-10.993627398299408,-9.25046998680106,-7.386032420481024,-3.7897779112157273,-12.50910003051848,-8.774043376393932,-6.368838165348964,-11.850844376842876,-9.373911420502996,-10.58806205374585,-11.836131214367068,-14.204578202733627,-10.767760815974077,-9.620765421553928
3,-6.567969197047736,-2.8003095382235497,-8.58775032894686,-7.145717470684432,-8.86458228640223,-4.723657331230513,-12.252665293917975,-4.4984710285538,-7.399236793238528,-3.583959578792536,-4.286279576234596,-4.051815110432031,-9.394739217831233,-5.533108257469592,-9.819849368017195,-8.000028723697728,-7.716959984988076,-9.351834578530855,-6.537748665163774,-6.722408844009173,-10.9819422116344,-7.684721800395105,-12.201843223490783,-7.413420715452883,-6.642616223974305,-5.415233648368771,-9.074368153777787,-2.8563290859315265,-2.761414194660727,-8.46083928048682,-8.348245613650533,-6.66259662348311,-10.962733413917888,-7.746468372922408,-9.527792261615115,-3.5780512087132257,-7.557916988122571,-9.750218377892548,-9.597853299523143,-5.487654614175838,-6.866673106486642,-10.631917158795474,-4.477190953297139,-8.099802566785318,-5.95439820354628,-7.818850225106584,-11.911204301103464,-7.134760102206934,-6.953327991163939,-7.892431416727192
4,2.126620316039929,-1.3179225947771744,0.6003086545648435,1.7884441277761964,1.1689572710904743,1.2995104492330798,0.8801184127747943,0.2068918757150222,-0.453718154494536,3.075272843261005,0.7954620354423452,-0.7073171974765129,0.8383856834524086,-0.5105778300412356,-2.1198105556608735,-1.5480576270200976,0.093583557043186,0.322876579950544,0.4113068702742211,-2.3495080373736874,-3.2538737957852124,3.3792544294029554,1.0662561773801968,-2.8309825214486892,2.2885032642932153,0.17801405894977518,-0.3912105647502534,1.74308532968892,-1.253459000850621,-0.7995208392957128,-0.13757443996273777,-1.482369784193542,-2.00183181783185,-0.8303516324595598,-1.3894487897918093,-0.8271356707507155,3.5219621968274737,-0.8878650714793004,-2.3243778749432153,-2.3217355981358403,-1.615005442935999,-1.4604406818317919,2.610470044981337,2.8336963214755717,2.799552251989413,1.6957177028073334,0.8412788574975079,-3.810643343075199,0.6294853988771083,1.5337384041150903
5,-0.9178859416005739,0.1565972779982331,-1.0263764212215212,-1.7044723332301086,-0.3263356054120642,1.4145708973111697,-1.371092430958433,-0.44146998209406885,-0.011485697886788881,-4.724484589783373,1.0679168010008957,-0.764690539022294,-1.6886783540941015,2.695379352498641,-1.5515963696145345,0.052981831436876736,-0.6424940319398981,-1.0732658220566356,-0.260964052120646,-0.6583408370451288,-3.7454572279006726,-0.5125608068968639,-0.7803049022953897,0.21563661355406216,0.27570830151643266,1.705667914401074,-1.5681117857816809,-2.0284150331163597,-4.177356063440579,-1.8275799963750075,-0.23604409207397636,3.6910224720923956,2.470335191682996,0.5149201617427519,2.2215110299033887,-1.0676937298620748,0.5950377130326423,-3.034007412188946,0.28243611367144517,-2.1696969396122268,3.439265189046096,0.49093123116167414,-3.0515432504014326,1.4841524397574322,-2.617970619736731,-1.4070714467138945,1.107852104803331,5.640872636210448,-0.7636080741840648,-2.2551723442733733
6,0.002171826725130277,-1.408192541404824,-2.2513994298170332,-2.0834798971519994,0.10783528515203511,-1.5612582447755166,0.8355755772404739,1.353714816006856,0.6655125569591454,-1.1599376913896293,-2.4220009242522966,-0.6637578950836942,0.5091578879787999,-0.6096574383707236,3.020823047367752,0.6620874093221062,1.748941945725919,0.44891697224145255,-0.054165074773302346,-0.35901907217262885,0.7209249433134355,-2.115902941334189,0.5185338540450583,-0.8598420828300477,2.8760323784051436,-2.2733480381492726,2.0635360535828426,0.9609526335110407,-0.13872394775911412,3.3470355584899516,-1.9507461491804363,-1.5155704223526403,0.8929360724857909,-2.299729396747442,-0.9325260727671935,2.0447645564310393,1.082268760671051,-2.0493298492919605,1.4664631720226486,3.3264691271757165,0.0834222264227864,-1.4579347623767855,2.1119591111708544,-1.0909230637763494,-0.4899799511944719,0.234485566885817,-0.528949507541371,0.02025065809169757,0.4798262868091404,0.8333766947546746
7,3.4308750954998284,1.9184510073051564,4.262860018684822,0.6737539850392295,2.5291739519153467,1.9608447893478527,-0.6437318967378647,3.543404832590782,1.8604003625605983,3.947506619608115,1.0761339866780602,0.34624776855876704,1.1278936682984773,-0.12162814471278849,1.5551050801890431,1.9235317955873352,0.9837133991047222,-0.9078811388493794,2.021356798860244,0.3244823480085952,-0.5778557355849361,-0.6902749705309701,-0.7706387380038098,0.3275757668605126,1.831606631362638,1.1148606603774351,2.1522682795048493,1.3987903032956295,-1.4847360417057647,1.2261818942633307,-1.7087367968468157,2.2640666216595227,2.0860507474134122,-0.5128788787028898,5.7333719923400395,2.871142237298553,1.2431910861688906,3.1852079540429163,3.7536375835242204,1.6916674444912028,2.1669991231377983,0.8914065645154013,-0.6650928842900854,3.2985954415888825,0.5764481220028974,-0.917553594308019,0.2579745100691532,-0.4182956760583506,-2.976305718529118,2.4568567235584027
8,-2.98508599235581,-5.271120521499689,-2.4468504324661695,-2.4922498923749634,-1.4779343350438734,0.6824427725436872,-6.046051382207312,-2.2642198019884012,-3.52728846794077,-4.908123888735497,-5.752143761140793,-6.24302317542754,-3.983958816693746,-1.5585167734645182,-7.706773286456798,-5.4401150286192745,-3.7859192570764977,-6.304514545717234,-1.714846425179588,-6.70219226783146,-4.607336873757116,-3.039090894930462,1.2440503354634103,-6.540189329990216,-3.8648079749977207,-4.766003954074571,-4.366362408228461,-4.569847566944688,-3.567022870012402,-6.300219687793997,-7.670843941953514,-4.260654042185125,-3.553784537454841,-0.8702800012582106,-3.568820467362727,-1.8357446064901533,-4.012997554269236,-6.351585240682249,1.8187419854389493,-2.96703880708193,-4.025108761089856,-3.3689002961349406,-3.883252230415624,-1.115282043846292,-3.2624180949016344,-5.761125198735364,0.675981177000774,0.26475198833511127,-6.907704947912379,-2.3303430859281575
9,-2.1533368094610617,-1.476074961234656,-5.55188091501541,-5.229269591553783,-2.601021243690636,-1.6989466696730227,-2.660018778654128,-2.221226136889741,-3.2650686582813715,-4.6952625369024545,-3.379900913805843,-3.5021055190127766,-4.930428039133782,-1.3814667424133336,-4.827454224450738,-3.704510590707655,-1.9535200933734345,-3.9263548514657085,-2.8312789879736364,-4.165828359455898,-1.484147883092898,-2.1656124632534715,0.6946769970147304,-1.4861642433657756,-1.4012949729406776,-2.5544720024629664,-2.3355253002863394,-2.6889160650696033,1.0038833142415422,-2.519160059797855,-3.726110162390589,-1.234891773008485,-1.0170360419375906,-1.1298711980995313,-3.409775278227081,-0.29471948296184314,-1.5791411388271719,-6.034484936034427,-0.6054596386121014,-3.968821862519905,-4.084930893012722,-2.20705010693516,-1.4039521614135453,-1.738929494321947,-0.5544235997273834,-4.795414360812147,1.6607123360929528,-0.7172963528182017,-4.227150274103983,-3.1193297210141298
10,0.1976820787912772,3.938990817851212,0.6397996210801336,-0.3472230458818917,-2.739648068004156,-0.1728168140754528,-0.5225888140202155,0.06927292733042867,-0.25722552216391026,-1.5428684242341841,-3.5965872764610363,-0.13660542996007774,0.5425003971719329,-2.6896128292520567,-5.765164944574537,-2.229262874513756,0.23911768304901226,-5.066992780088207,-4.503402451550514,0.7634856950106668,-0.2200200924267307,2.147546513704691,0.5330437268563937,-0.5244276144733244,-2.3349028188948315,-1.6358217835244202,2.583223686171167,-0.8329156109399479,-2.8847141680082946,-0.35817883678459317,-1.5651927774063172,-1.593678126608959,-1.0578385264903083,0.40691627030188937,3.748069179346831,-1.6000540216747008,0.19520865494528072,-1.3168620474929171,-2.6981858620300407,-3.8595092582920945,-0.16595404713989803,-3.769608666886443,-0.6314429688923385,0.26683069429142847,1.2463495886459857,0.7916910100297061,3.1040929547569336,0.3538052380973091,1.564831735057592,0.05089457182679169
11,0.860628765183826,0.9284397947685686,0.6491370972211397,-1.4548992251307002,2.251316790949468,1.1558318054476002,3.17135060570454,-1.2107429618630796,-1.2117633094178213,-2.438719883098143,0.16653875844923427,-1.3057888591493427,-1.750347858738563,3.5170656350772678,-2.7099707093338874,-4.108439995705477,1.3612507680766845,-3.334823531687103,-1.7874461591147508,-3.427086422226239,-3.2222765898638204,0.6426493823807713,-1.3021689861361838,-2.062887229524457,-2.2366983058837153,-1.6849863355306471,2.361822379100645,-0.8717987484858969,-1.144248446462647,3.679024655264172,2.0363862607352052,1.5523648175548765,0.4710495395090921,1.9045772098170053,-0.7322700546499343,-0.9424761165349594,0.3580194060095143,-0.7485373087312786,-1.499079828722754,-1.3508251152000696,0.860129105435275,2.5886406086246434,-2.1202206874996525,0.5900324044948195,-0.16764014857621756,2.793435730619927,1.6839828631493472,-3.1195111532044217,6.282533345401094,0.7918632661245072
12,5.6596359201368305,5.079916346636542,8.131594012997816,3.570943171171988,6.631213716575257,5.0759354339841085,9.910715271042017,3.1035199027271023,6.362770981972557,5.392009436474337,4.6372581600388925,5.614283389198167,3.637327156375809,10.311984555225662,7.991261519521317,6.751193006730243,6.041623906329937,6.971309458508332,8.031486343824517,6.808155997909928,1.9336468021375257,1.924333774182062,8.64796338741137,3.6859591864514734,5.101643141148375,3.9049843925729606,5.077332572797367,8.09965310718208,7.866601263465664,4.247610137532505,5.017418092349288,10.888570185450414,11.771038210468744,4.337139981887408,11.521097488089662,0.9723720696145233,5.804662597356676,9.555991717610958,2.8902924121209037,1.7841240191650298,7.529481423628404,8.20348599502185,2.046693076442659,7.493535599277921,8.455660456819555,6.776219118569813,5.161203601945443,8.133909722800656,10.373097247409298,8.374361929502392
13,-4.986696086135511,-0.22010890783770098,-0.802910835904127,-0.9155856998368046,0.9381035743211396,-3.6959701538927323,-2.5752743296333307,-3.445663369050986,-0.17525632364576227,-4.187600063947912,-5.058822342676005,-3.470411780167356,2.4336835825644116,-5.024931403274402,-2.651027118613881,-3.9797208050888093,0.2980157532703309,-3.394574068185787,-2.423567621330308,-0.348321827880379,3.033299514758475,-2.384110158849068,0.269378352607892,-1.6621842888127598,-1.0968293670320763,-2.9169015802823153,2.759257386323268,-1.5197790923628034,-2.4144606053130664,-3.669168174844067,-4.032473551263091,-4.22932882588534,-1.1723078691065374,2.0998998245178644,-4.87683784292568,-0.8819024372885957,-1.0789864837877219,-5.661059422362616,0.9879904964195378,-2.883253944714487,-1.5533549038680539,-4.737318535012742,-1.4421224225826932,-1.8553328266501024,-2.611070705667301,-4.45639434300482,1.5380091224010823,4.38482404510467,-4.297453320655627,-3.4236048851619243
